"day","administrative_level_3","0-9","10-19","20-29","30-39","40-49","50-59","60-69","70-79","80+","Nenustatyta","Total"
2020-05-10,"Vilniaus r.",0,0,0,0,0,0,1,0,0,0,1
2020-05-10,"Visagino m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Total",0,1,1,0,0,1,5,0,2,0,10
2020-05-11,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Birštono",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Kauno m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Kėdainių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Klaipėdos m.",0,0,0,0,1,0,0,0,0,0,1
2020-05-11,"Klaipėdos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Kretingos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Kupiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Prienų r.",0,0,0,0,0,0,0,0,1,0,1
2020-05-11,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Vilniaus m.",0,0,0,0,0,3,1,0,2,0,6
2020-05-11,"Vilniaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Total",0,0,0,0,1,3,1,0,3,0,8
2020-05-12,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Elektrėnų",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Kauno m.",0,0,1,0,0,0,0,0,0,0,1
2020-05-12,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Kazlų Rūdos",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Kėdainių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Klaipėdos m.",0,1,0,1,0,0,0,0,0,0,2
2020-05-12,"Klaipėdos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Kretingos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Rietavo",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Šalčininkų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Skuodo r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Telšių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Vilniaus m.",0,1,0,0,1,1,1,0,2,0,6
2020-05-12,"Vilniaus r.",0,0,0,0,0,4,1,2,0,0,7
2020-05-12,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Total",0,2,1,1,1,5,2,2,2,0,16
2020-05-13,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Kalvarijos",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Kauno m.",0,0,1,0,0,0,0,0,0,0,1
2020-05-13,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Kazlų Rūdos",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Klaipėdos m.",0,0,0,0,0,0,1,0,0,0,1
2020-05-13,"Klaipėdos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Kretingos r.",0,0,0,0,0,1,0,0,0,0,1
2020-05-13,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Šalčininkų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Trakų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Vilniaus m.",0,0,1,2,0,0,0,0,0,0,3
2020-05-13,"Vilniaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Total",0,0,2,2,0,1,1,0,0,0,6
2020-05-14,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Druskininkų",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Elektrėnų",0,0,0,1,0,0,0,0,0,0,1
2020-05-14,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Kauno m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Kazlų Rūdos",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Kėdainių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Klaipėdos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Šalčininkų r.",0,0,0,0,0,1,0,0,0,0,1
2020-05-14,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Skuodo r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Telšių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Vilniaus m.",0,0,0,0,0,3,0,1,3,0,7
2020-05-14,"Vilniaus r.",0,1,0,0,0,0,0,2,0,0,3
2020-05-14,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Total",0,1,0,1,0,4,0,3,3,0,12
2020-05-15,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Druskininkų",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Elektrėnų",0,0,0,0,1,0,0,0,0,0,1
2020-05-15,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kauno m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kazlų Rūdos",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kėdainių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kelmės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Klaipėdos m.",0,0,1,0,0,0,0,0,0,0,1
2020-05-15,"Klaipėdos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Kretingos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Šalčininkų r.",0,0,0,0,0,0,1,0,0,0,1
2020-05-15,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Telšių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Vilniaus m.",0,1,0,1,2,1,3,1,3,1,13
2020-05-15,"Vilniaus r.",0,0,0,0,1,0,0,0,0,0,1
2020-05-15,"Total",0,1,1,1,4,1,4,1,3,1,17
2020-05-16,"",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Druskininkų",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Elektrėnų",0,0,1,0,1,0,0,0,0,0,2
2020-05-16,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Kalvarijos",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Kauno m.",0,0,1,0,0,0,0,0,0,0,1
2020-05-16,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Kazlų Rūdos",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Kėdainių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Kelmės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Klaipėdos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Šalčininkų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Telšių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Trakų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Vilniaus m.",0,0,0,0,1,2,0,0,0,0,3
2020-05-16,"Vilniaus r.",0,0,0,0,0,0,1,0,0,0,1
2020-05-16,"Visagino m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Total",0,0,2,0,2,2,1,0,0,0,7
2020-05-17,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Druskininkų",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Kauno m.",0,0,1,0,0,1,1,0,0,0,3
2020-05-17,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Klaipėdos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Klaipėdos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Kretingos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Pagėgių",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Palangos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Rietavo",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Skuodo r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Vilniaus m.",0,0,0,0,1,0,0,1,0,0,2
2020-05-17,"Vilniaus r.",0,0,1,0,0,0,0,0,0,0,1
2020-05-17,"Visagino m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Total",0,0,2,0,1,1,1,1,0,0,6
2020-05-18,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Kauno m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Kėdainių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Kelmės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Klaipėdos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Klaipėdos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Palangos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Šalčininkų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Trakų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Vilniaus m.",0,0,0,0,2,2,1,0,1,1,7
2020-05-18,"Vilniaus r.",0,1,0,1,1,2,0,0,0,0,5
2020-05-18,"Total",0,1,0,1,3,4,1,0,1,1,12
2020-05-19,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Elektrėnų",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Kalvarijos",0,0,0,1,0,0,0,0,0,0,1
2020-05-19,"Kauno m.",0,0,0,0,0,1,0,0,0,0,1
2020-05-19,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Klaipėdos m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Kretingos r.",0,0,0,0,0,0,1,0,0,0,1
2020-05-19,"Kupiškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Mažeikių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Panevėžio m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Radviliškio r.",0,0,0,0,1,0,0,0,0,0,1
2020-05-19,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Šalčininkų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Šiaulių m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Telšių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Trakų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Vilniaus m.",0,0,0,1,2,5,2,0,1,0,11
2020-05-19,"Vilniaus r.",0,0,0,0,0,0,1,0,0,0,1
2020-05-19,"Visagino m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Total",0,0,0,2,3,6,4,0,1,0,16
2020-05-20,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Kauno m.",0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Kauno r.",0,0,0,0,0,0,0,0,0,0,0
